lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.90771187330833,-1.2452931511958303,0.7555999755859375,25.912900924682617,1017.0,1190.0,1318.0,1529.0,2027.5,1978.0,0.07411310076713562,0.14016589522361755,0.96
36.893531931958364,-1.2530073960182917,0.7555999755859375,130.16490173339844,1305.0,1549.0,1726.0,1952.0,2423.5,2289.5,0.06144643947482109,0.10775911062955856,0.93
36.909673877771844,-1.2476341792488894,0.7555999755859375,74.5739974975586,944.5,1195.0,1529.0,1671.5,2474.5,2380.5,0.04452429339289665,0.19368065893650055,1.0
36.908148865211565,-1.2486330178848615,0.7555999755859375,42.037498474121094,862.0,1014.0,1142.0,1556.5,2023.5,1997.5,0.15360385179519653,0.1304469257593155,0.88
36.92274350295949,-1.2309972732184828,0.7555999755859375,10.60219955444336,1054.0,1359.0,1697.0,1876.5,2593.0,2601.5,0.05023086443543434,0.16030876338481903,1.0
36.92291294879953,-1.2284422083148587,0.7555999755859375,44.79010009765625,1184.0,1453.0,2055.0,2310.0,2489.5,2427.0,0.05841924250125885,0.03739972785115242,0.79
36.87809452411133,-1.248628558783808,0.7555999755859375,87.0438003540039,1025.0,1221.0,1460.0,1617.0,2493.5,2424.5,0.05102372542023659,0.21323439478874207,0.99
36.8895544138187,-1.2235505744592283,0.7555999755859375,20.899599075317383,481.0,716.5,627.0,2423.0,2120.0,1577.5,0.5888524651527405,-0.06669601798057556,0.25
36.91386989186314,-1.2374718879480866,0.7555999755859375,34.01210021972656,760.0,907.5,1008.0,2040.5,2556.0,2438.0,0.3386911451816559,0.11215054988861084,0.87
36.90595052839221,-1.241596556422524,0.7555999755859375,59.652099609375,967.0,1211.0,1518.0,1623.0,2448.5,2454.0,0.033428844064474106,0.20275083184242249,0.99
36.872431465773474,-1.2363303580784042,0.7555999755859375,33.88759994506836,1181.0,1321.0,1574.0,2249.5,2751.5,2499.5,0.1766705960035324,0.10037992149591446,0.89
36.872806030261955,-1.224255112425673,0.7555999755859375,12.079500198364258,498.0,747.0,721.0,2504.0,2015.5,1285.5,0.5528681874275208,-0.10808717459440231,0.12
36.90710097646401,-1.246260776124428,0.7555999755859375,39.097198486328125,1083.0,1247.0,1469.0,1552.0,2344.5,2351.0,0.02747434563934803,0.20338766276836395,0.98
36.888956894277534,-1.2502516715672622,0.7555999755859375,49.31269836425781,789.5,981.0,1170.0,1417.5,2469.5,2457.5,0.09565217047929764,0.27064573764801025,0.94
