B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
1981.0,1564.0,429.0,670.0,687.0,2154.0,-0.041837967932224274,0.516367495059967,0,36.727395812405604,-1.2932595987826692
1922.0,1127.0,433.0,760.0,588.0,3082.0,-0.23181454837322235,0.6795640587806702,0,36.75308762953142,-1.334761764908991
1691.0,962.0,360.5,578.0,403.5,2862.0,-0.25719305872917175,0.7528709173202515,0,36.756052069969016,-1.329012547090626
1689.0,750.0,290.0,504.0,295.0,3100.0,-0.29463353753089905,0.8262150287628174,0,36.76458606516815,-1.3132920296185344
2427.5,1733.0,535.5,832.0,898.0,2605.0,-0.03527073934674263,0.48729661107063293,0,36.75766903748043,-1.3030512353795718
2734.0,1606.0,532.0,816.0,834.0,3248.0,-0.08592443913221359,0.591376781463623,0,36.740780710138985,-1.3093394423684086
2559.0,1881.0,1064.0,1300.0,1382.0,3030.0,-0.08427267521619797,0.37352675199508667,0,36.764136907526094,-1.2973918490896188
1446.0,608.0,214.0,360.0,221.0,2916.0,-0.33700138330459595,0.8591010570526123,0,36.73278570411032,-1.321646361760846
1549.0,775.0,292.0,466.0,302.0,2388.0,-0.2131064236164093,0.7754647135734558,0,36.754614765514425,-1.3200293942494308
2606.5,1665.0,638.5,930.5,864.0,2898.0,-0.05295667052268982,0.540669858455658,0,36.738894248042335,-1.3374567107613495
2384.0,1668.5,634.5,904.5,955.5,2455.0,-0.014672452583909035,0.4396716058254242,0,36.75578257538378,-1.3307193461304532
2017.0,1416.0,313.0,594.0,384.0,2578.0,-0.12208922952413559,0.740715742111206,0,36.76305892918515,-1.3000867949419774
1660.0,750.0,269.0,428.0,286.0,2930.0,-0.27668845653533936,0.822139322757721,0,36.72299406751342,-1.3057461812319304
1566.5,722.0,296.5,502.5,340.5,3140.0,-0.3343248665332794,0.8043384552001953,0,36.744823128917524,-1.3161666385277169
1693.0,820.0,292.0,478.0,308.0,3384.0,-0.3330707252025604,0.8331527709960938,0,36.73736711205933,-1.323263329272261
1666.0,1058.0,360.0,634.0,540.0,3020.0,-0.2889457941055298,0.6966292262077332,0,36.71823299650759,-1.3097886000104684
1567.0,671.5,275.0,491.0,262.5,3394.0,-0.3682725131511688,0.85642009973526,0,36.76665219032163,-1.3151784917151854
934.0,429.0,259.0,358.5,260.5,2038.0,-0.3714670240879059,0.7733304500579834,0,36.71868215414965,-1.3045783713625752
1974.0,1185.5,479.5,680.0,722.5,2358.0,-0.0886426568031311,0.5309203267097473,0,36.75596223844061,-1.3133818611469463
2314.0,1504.0,502.0,862.5,795.0,2849.0,-0.10362192243337631,0.5636662840843201,0,36.721287268473596,-1.321646361760846
2106.0,1396.5,483.0,748.0,681.5,2749.0,-0.13244077563285828,0.6026818156242371,0,36.732695872581914,-1.330809177658865
1649.0,761.0,322.0,538.0,347.0,2618.0,-0.22709164023399353,0.7659358978271484,0,36.75434527092919,-1.3221853509313177
1474.5,678.5,283.5,428.5,283.0,2449.0,-0.24837517738342285,0.7928257584571838,0,36.75120116743477,-1.3188615843800755
1979.0,1232.0,390.0,670.0,504.0,3256.0,-0.24393504858016968,0.7319148778915405,0,36.72622800253625,-1.3285633894485662
1505.5,857.0,258.5,346.5,414.5,1809.0,-0.09156735241413116,0.627164363861084,0,36.726497497121485,-1.3185022582664276
1560.0,731.0,272.0,474.0,271.0,2796.0,-0.2837465703487396,0.8232800960540771,0,36.75928600499185,-1.31769377451072
1075.0,427.0,228.0,330.0,236.0,2680.0,-0.42743009328842163,0.8381344079971313,0,36.73314503022397,-1.3193107420221353
2099.0,1207.0,394.0,658.0,500.0,2829.0,-0.14813311398029327,0.6996095180511475,0,36.73548064996268,-1.299368142714682
1500.0,681.0,265.0,438.5,264.0,2461.0,-0.2426155060529709,0.8062385320663452,0,36.7461706018437,-1.3186819213232515
1529.5,905.5,291.0,473.5,367.5,2351.0,-0.21169953048229218,0.7296302914619446,0,36.735300986905855,-1.3086207901411129
2459.5,1285.0,563.0,975.0,704.0,3926.0,-0.22966094315052032,0.695896327495575,0,36.74877571616765,-1.3153581547720092
1617.0,770.0,272.0,464.0,291.0,3496.0,-0.3674946129322052,0.8463163375854492,0,36.74994352603701,-1.3117648936355313
1705.0,1006.0,429.0,638.0,642.0,2646.0,-0.21627211570739746,0.6094890236854553,0,36.75704021678155,-1.3312583353009249
1924.0,1092.0,297.5,516.5,410.5,3180.0,-0.24608150124549866,0.7713410258293152,0,36.72083811083154,-1.3011647732829208
3413.0,2448.5,773.0,1043.0,1170.0,2744.0,0.10865681618452072,0.4021461308002472,0,36.740780710138985,-1.327395579579211
1475.0,669.0,261.0,406.0,252.0,2566.0,-0.2699826657772064,0.8211497664451599,0,36.73583997607633,-1.315717480885657
1443.0,653.0,257.5,413.5,266.5,2595.0,-0.2852897346019745,0.8137340545654297,0,36.74428413974705,-1.316076806999305
1657.0,961.0,421.5,641.0,607.0,2642.0,-0.229123055934906,0.6263465881347656,0,36.761352130145326,-1.3300006939031574
2479.0,1424.0,392.0,717.0,612.0,3027.0,-0.09952779114246368,0.6636438369750977,0,36.745092623502764,-1.3131123665617106
3196.0,2935.0,1358.0,1352.0,1550.0,3028.0,0.02699228748679161,0.3228484094142914,0,36.75398594481555,-1.3080818009706412
1492.0,731.0,277.0,418.0,260.0,2554.0,-0.2624814510345459,0.815209686756134,0,36.73754677511616,-1.3180531006243679
2663.0,1655.0,514.0,761.0,766.0,2364.0,0.05947881564497948,0.5105431079864502,0,36.73718744900251,-1.325149791368912
1716.0,804.0,295.0,508.0,289.0,3188.0,-0.3001631200313568,0.8337647318840027,0,36.75847752123614,-1.3184124267380157
2939.0,1611.0,530.0,932.0,690.0,3600.0,-0.10108578950166702,0.6783216595649719,0,36.745362118087996,-1.310058094595704
1583.0,720.5,258.5,453.0,274.5,2681.0,-0.2575047016143799,0.8142446279525757,0,36.76386741294086,-1.3191310789653112
1964.0,1050.5,412.0,705.0,474.5,3634.0,-0.29832082986831665,0.7690154314041138,0,36.726946654763545,-1.3333244604543997
2314.0,1332.0,459.0,673.0,572.0,2859.0,-0.10535472631454468,0.6665695309638977,0,36.75182998813366,-1.3361990693635821
1574.0,759.0,485.0,882.0,541.0,3032.0,-0.3165436387062073,0.6971732378005981,0,36.722185583757714,-1.3089801162547607
1866.5,1145.5,314.0,497.5,362.0,2543.0,-0.15341874957084656,0.7507745027542114,0,36.72065844777471,-1.3127530404480627
2048.0,1139.0,336.0,542.0,441.0,2868.0,-0.1668022722005844,0.7334542274475098,0,36.76476572822498,-1.3099682630672922
2407.0,1436.0,469.0,730.0,687.0,2513.0,-0.021544715389609337,0.5706250071525574,0,36.72532968725213,-1.3207480464767265
1419.5,646.0,293.0,483.0,320.0,3208.0,-0.3864937722682953,0.8185940980911255,0,36.72110760541677,-1.308171632499053
