B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2131.0,1164.0,347.5,651.5,411.5,3526.0,-0.24659714102745056,0.7909841537475586,0,36.96140694391874,-1.2400793339627934
2721.0,1803.0,641.0,946.0,1078.0,2599.0,0.022932330146431923,0.4136524200439453,0,36.98018173335684,-1.2084586359617864
2135.0,1269.0,459.0,703.0,580.0,3270.0,-0.2099907547235489,0.6987013220787048,0,36.951794970378664,-1.2416064699457967
2583.0,2013.0,884.0,1176.0,1400.0,2384.0,0.04006442427635193,0.260042279958725,0,36.96005947099256,-1.1984873363080595
2360.0,1554.0,462.0,692.0,821.0,2134.0,0.050289273262023926,0.44433164596557617,0,36.95314244330484,-1.2170824626893337
2837.0,2282.5,1151.0,1382.0,1656.0,2303.5,0.10378368198871613,0.16353075206279755,0,36.97937324960113,-1.2381030403377304
3174.0,2201.5,653.5,936.0,1172.0,2752.0,0.07121160626411438,0.4026503562927246,0,36.95619671527085,-1.2252571317748213
2381.5,1412.5,538.0,851.0,831.0,2942.5,-0.10537189990282059,0.5595600605010986,0,36.94892036146948,-1.2342402846160165
2452.0,1856.5,820.0,1127.0,1206.0,2662.0,-0.04106374830007553,0.3764219284057617,0,36.96931211841899,-1.229479213610183
2900.0,2296.0,883.0,1122.0,1238.0,2306.0,0.11409911513328552,0.30135440826416016,0,36.97829527126019,-1.2424149537015041
2805.0,2211.0,543.0,760.0,824.0,2328.0,0.09292811155319214,0.4771573543548584,0,36.96796464549281,-1.2149265060074468
2407.5,1626.5,472.5,677.5,809.5,2225.0,0.03939557448029518,0.4664689302444458,0,36.961137449333506,-1.220316397712164
2557.0,1829.0,499.0,774.0,748.0,2769.0,-0.03980473056435585,0.5746374726295471,0,36.972995211083884,-1.2289402244397114
3209.5,2469.5,680.0,998.0,1287.0,2263.0,0.1729556918144226,0.27492958307266235,0,36.97119858051565,-1.2356775890706078
2569.0,1690.0,590.0,828.0,818.0,2752.0,-0.03439203277230263,0.5417367219924927,0,36.98386482602173,-1.2251673002464094
3230.0,2425.0,713.0,1007.0,1275.0,2506.0,0.12622036039829254,0.32557523250579834,0,36.94110501849764,-1.22795207762718
2690.0,2251.0,1332.0,1662.0,1798.0,2614.0,0.014328808523714542,0.18495014309883118,0,36.96733582479393,-1.2289402244397114
2624.0,1825.0,506.0,682.0,794.0,1921.0,0.1546754688024521,0.4151012897491455,0,36.98260718462396,-1.2208553868826357
2200.0,1501.5,458.0,726.5,544.5,3071.0,-0.16524378955364227,0.6987968683242798,0,36.93499647456563,-1.2213045445246955
2698.5,2291.0,1120.0,1400.0,1718.0,2040.0,0.13896802067756653,0.08568387478590012,0,36.96023913404939,-1.2017212713308898
3111.0,2124.0,634.0,881.0,1047.0,2497.0,0.10948644578456879,0.40914222598075867,0,36.96221542767445,-1.2233706696781703
2620.0,2326.0,1404.0,1602.0,1844.0,2072.0,0.11679454147815704,0.05822267755866051,0,36.97937324960113,-1.2325334855761894
2541.0,1727.0,494.0,728.0,761.0,2516.0,0.004943642299622297,0.5355508327484131,0,36.97155790662929,-1.2288503929112995
2841.0,2160.0,606.0,882.0,901.0,2558.0,0.05241711437702179,0.4790401756763458,0,36.97200706427135,-1.2019907659161257
3146.0,2485.0,809.0,1096.0,1384.0,2443.0,0.1257827877998352,0.27671805024147034,0,36.97847493431701,-1.2398098393775576
2647.0,1581.0,536.0,830.0,862.0,2917.0,-0.04852623865008354,0.5437946319580078,0,36.95978997640733,-1.235228431428548
3303.0,2564.0,829.0,1118.0,1415.0,2374.0,0.1636427640914917,0.25310108065605164,0,36.95026783439566,-1.231455507235246
2488.0,1549.0,530.0,712.0,888.0,2352.0,0.028099173679947853,0.45185184478759766,0,36.957274693611794,-1.2172621257461576
3464.5,3033.0,854.5,1237.0,1736.0,2405.0,0.18050941824913025,0.1615551859140396,0,36.9393083879294,-1.224089321905466
2551.0,1529.0,470.0,688.0,659.0,2322.0,0.04699363932013512,0.5578665137290955,0,36.982337690038726,-1.2121417286266762
2731.0,1847.0,600.5,877.5,996.0,2613.0,0.022080838680267334,0.44804656505584717,0,36.95763401972544,-1.2042365541264246
2558.0,1808.5,648.0,961.0,954.0,3090.5,-0.09427281469106674,0.5282482504844666,0,36.94496777421936,-1.2345996107296644
2798.0,2265.0,807.0,1008.0,1218.0,2155.0,0.129820317029953,0.2777942419052124,0,36.96625784645299,-1.2347792737864882
2066.5,1485.0,568.0,792.0,845.0,2121.0,-0.01301492564380169,0.43020904064178467,0,36.95493907387308,-1.2019009343877138
2250.0,1638.0,509.5,699.5,731.5,2083.0,0.03854142501950264,0.4801918566226959,0,36.96598835186775,-1.243043774400388
2143.0,1090.0,392.0,690.0,404.0,4056.0,-0.3085981607437134,0.8188340663909912,0,36.96275441684492,-1.2515777695995234
2882.0,2624.5,902.0,1182.0,1330.0,2194.5,0.13542795181274414,0.24528302252292633,0,36.94901019299789,-1.2395403447923217
2930.0,2119.5,634.0,861.0,1033.5,2276.0,0.12562428414821625,0.37543436884880066,0,36.96365273212904,-1.2382827033945545
